,Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA,Color
231,12/1/17,2017,12,1,Friday,48,2017-48,302.4,311.29,300.24,307.59,1178300,307.59,0.010512768,286.7914286,296.8784,Green
232,12/4/17,2017,12,4,Monday,49,2017-49,311.06,333.33,309.79,315.6,2691000,315.6,0.026041191,289.5128571,296.9042,Green
233,12/5/17,2017,12,5,Tuesday,49,2017-49,318.01,321.67,312.01,315.56,1165000,315.56,-0.00012677,291.98857139999996,296.7988,Green
234,12/6/17,2017,12,6,Wednesday,49,2017-49,310.67,316.82,310.51,310.67,817400,310.67,-0.01549621,293.79,296.628,Green
235,12/7/17,2017,12,7,Thursday,49,2017-49,309.43,314.59,305.2,313.65,987100,313.65,0.009592108,295.9292857,296.624,Green
236,12/8/17,2017,12,8,Friday,49,2017-49,313.43,319.6,311.5,315.9,1870300,315.9,0.007173601,297.7907143,296.6114,Green
237,12/11/17,2017,12,11,Monday,50,2017-50,315.01,316.66,311.6,313.39,688700,313.39,-0.007945487,299.9435714,296.7226,Red
238,12/12/17,2017,12,12,Tuesday,50,2017-50,313.54,318.67,311.15,318.38,699000,318.38,0.01592262,302.72,297.05400000000003,Red
239,12/13/17,2017,12,13,Wednesday,50,2017-50,322.0,325.71,317.45,319.7,962000,319.7,0.004146012,305.465,297.3882,Red
240,12/14/17,2017,12,14,Thursday,50,2017-50,320.03,321.64,313.54,314.02,713000,314.02,-0.017766728,307.94428569999997,297.5324,Red
241,12/15/17,2017,12,15,Friday,50,2017-50,312.8,318.17,311.87,312.12,1117200,312.12,-0.0060505509999999995,310.63,297.5678,Red
242,12/18/17,2017,12,18,Monday,51,2017-51,313.0,315.99,312.15,313.42,814200,313.42,0.004165123,312.59857139999997,297.6834,Red
243,12/19/17,2017,12,19,Tuesday,51,2017-51,314.0,315.46,308.21,313.17,793800,313.17,-0.0007976519999999999,313.39714289999995,297.8684,Red
244,12/20/17,2017,12,20,Wednesday,51,2017-51,314.0,315.81,297.8,298.67,2019200,298.67,-0.046300729000000006,312.98857139999996,297.6242,Red
245,12/21/17,2017,12,21,Thursday,51,2017-51,299.06,299.77,291.55,292.4,1527200,292.4,-0.020993134,311.9035714,297.2424,Red
246,12/22/17,2017,12,22,Friday,51,2017-51,292.0,296.05,290.33,295.23,1197600,295.23,0.009678581,310.4485714,296.8636,Red
247,12/26/17,2017,12,26,Tuesday,52,2017-52,295.52,297.49,292.95,295.52,545900,295.52,0.000982211,309.01714289999995,296.245,Red
248,12/27/17,2017,12,27,Wednesday,52,2017-52,296.0,298.69,294.39,295.42,864000,295.42,-0.000338304,307.92785710000004,295.7456,Red
249,12/28/17,2017,12,28,Thursday,52,2017-52,295.0,297.26,293.05,294.82,516500,294.82,-0.002031027,306.58285710000007,295.056,Red
250,12/29/17,2017,12,29,Friday,52,2017-52,294.25,296.17,286.4,289.03,1111400,289.03,-0.01963913,304.66357139999997,294.4718,Red
251,1/2/18,2018,1,2,Tuesday,0,2018-00,290.9,293.14,289.0,292.95,1463600,292.95,0.013562652,303.2035714,293.8254,Green
252,1/3/18,2018,1,3,Wednesday,0,2018-00,294.0,313.2,293.26,309.0,1957400,309.0,0.054787462,302.53357139999997,293.5102,Green
253,1/4/18,2018,1,4,Thursday,0,2018-00,309.03,310.38,304.39,307.11,703300,307.11,-0.006116552,301.63428569999996,293.2434,Green
254,1/5/18,2018,1,5,Friday,0,2018-00,310.24,314.28,307.59,313.79,997800,313.79,0.021751241,301.61785710000004,293.0332,Green
255,1/8/18,2018,1,8,Monday,1,2018-01,314.1,320.1,312.33,318.47,1087700,318.47,0.014914408999999998,302.07142860000005,293.8624,Green
256,1/9/18,2018,1,9,Tuesday,1,2018-01,319.67,322.18,318.14,319.37,681900,319.37,0.0028259929999999997,302.49642860000006,294.6194,Green
257,1/10/18,2018,1,10,Wednesday,1,2018-01,318.94,328.25,318.0,321.8,1154600,321.8,0.007608706999999999,303.11285710000004,295.533,Green
258,1/11/18,2018,1,11,Thursday,1,2018-01,322.61,328.19,320.5,325.5,812900,325.5,0.011497863,305.0292857,296.66900000000004,Green
259,1/12/18,2018,1,12,Friday,1,2018-01,326.84,328.62,323.07,327.34,675900,327.34,0.005652831,307.525,297.7778,Green
260,1/16/18,2018,1,16,Tuesday,2,2018-02,329.33,330.94,324.9,327.37,706200,327.37,9.159999999999999e-05,309.8207143,298.9212,Green
261,1/17/18,2018,1,17,Wednesday,2,2018-02,328.0,339.6,325.0,334.63,979100,334.63,0.022176772,312.6142857,300.0246,Green
262,1/18/18,2018,1,18,Thursday,2,2018-02,334.51,341.5,332.62,337.53,889000,337.53,0.00866627,315.6221429,301.3046,Green
263,1/19/18,2018,1,19,Friday,2,2018-02,339.25,345.88,338.37,343.87,1153000,343.87,0.018783505,319.1257143,302.6666,Green
264,1/22/18,2018,1,22,Monday,3,2018-03,340.0,340.26,329.31,330.0,1438700,330.0,-0.040334997000000004,322.0521429,303.7766,Red
265,1/23/18,2018,1,23,Tuesday,3,2018-03,330.0,334.39,327.99,328.71,1225200,328.71,-0.003909117,324.6064286,304.8728,Red
266,1/24/18,2018,1,24,Wednesday,3,2018-03,329.92,331.94,324.27,329.53,786800,329.53,0.002494622,326.0728571,305.9634,Red
267,1/25/18,2018,1,25,Thursday,3,2018-03,330.34,335.18,329.6,333.97,573900,333.97,0.013473743,327.9914286,307.0538,Red
268,1/26/18,2018,1,26,Friday,3,2018-03,332.56,332.56,326.77,330.23,665600,330.23,-0.011198581,329.1657143,308.1084,Red
269,1/29/18,2018,1,29,Monday,4,2018-04,327.0,336.24,325.0,332.33,764800,332.33,0.00635913,330.1557143,309.137,Red
270,1/30/18,2018,1,30,Tuesday,4,2018-04,329.69,331.19,313.01,322.08,1929300,322.08,-0.030842837999999997,330.3492857,309.8696,Red
271,1/31/18,2018,1,31,Wednesday,4,2018-04,322.87,330.0,321.68,324.76,737200,324.76,0.008320985999999999,330.56071430000003,310.6908,Red
272,2/1/18,2018,2,1,Thursday,4,2018-04,314.06,315.2,306.2,314.72,1646300,314.72,-0.030915163,329.7907143,311.1884,Red
273,2/2/18,2018,2,2,Friday,4,2018-04,313.81,317.5,310.85,311.64,952000,311.64,-0.009786434,328.6692857,311.7562,Red
274,2/5/18,2018,2,5,Monday,5,2018-05,310.88,314.36,299.17,300.3,1349300,300.3,-0.036388225,326.73571430000004,312.172,Red
275,2/6/18,2018,2,6,Tuesday,5,2018-05,296.8,305.46,293.55,304.33,2092200,304.33,0.01341991,324.57142860000005,312.6332,Red
276,2/7/18,2018,2,7,Wednesday,5,2018-05,273.64,279.7,268.04,272.21,4780600,272.21,-0.10554331300000001,319.9057143,312.4912,Red
277,2/8/18,2018,2,8,Thursday,5,2018-05,270.17,271.11,265.0,266.01,1891100,266.01,-0.022776466000000002,314.3442857,312.32099999999997,Red
278,2/9/18,2018,2,9,Friday,5,2018-05,266.79,267.34,247.52,255.46,3064600,255.46,-0.039660173,309.02,311.71299999999997,Red
279,2/12/18,2018,2,12,Monday,6,2018-06,257.0,259.16,249.31,254.45,1953500,254.45,-0.00395369,303.7157143,310.7622,Green
280,2/13/18,2018,2,13,Tuesday,6,2018-06,254.13,257.96,250.63,251.33,1520300,251.33,-0.012261722,298.13,309.70099999999996,Green
281,2/14/18,2018,2,14,Wednesday,6,2018-06,281.5,292.06,281.0,289.91,5384600,289.91,0.153503368,294.98285710000005,309.3474,Green
282,2/15/18,2018,2,15,Thursday,6,2018-06,291.99,292.6,286.16,286.65,1209000,286.65,-0.011244903,291.87,308.7684,Green
283,2/16/18,2018,2,16,Friday,6,2018-06,287.0,306.0,286.76,305.63,2742400,305.63,0.066213192,289.96285710000006,308.5698,Green
284,2/20/18,2018,2,20,Tuesday,7,2018-07,304.47,322.25,300.0,317.57,2740600,317.57,0.039066853,289.6407143,308.7078,Green
285,2/21/18,2018,2,21,Wednesday,7,2018-07,318.0,324.44,316.01,320.96,1902900,320.96,0.010674761999999999,289.3692857,308.85400000000004,Green
286,2/22/18,2018,2,22,Thursday,7,2018-07,320.04,324.47,311.67,313.91,1287400,313.91,-0.021965316000000002,289.31142860000006,308.8142,Green
287,2/23/18,2018,2,23,Friday,7,2018-07,316.55,317.44,309.17,315.82,955300,315.82,0.006084558,289.61,308.8628,Green
288,2/26/18,2018,2,26,Monday,8,2018-08,316.49,318.74,311.31,311.89,911000,311.89,-0.012443774,290.43785710000003,308.733,Green
289,2/27/18,2018,2,27,Tuesday,8,2018-08,318.86,330.14,317.31,319.15,1749900,319.15,0.02327737,291.49642860000006,308.722,Green
290,2/28/18,2018,2,28,Wednesday,8,2018-08,320.2,325.69,318.27,318.41,912600,318.41,-0.002318628,294.7964286,308.8098,Green
291,3/1/18,2018,3,1,Thursday,8,2018-08,318.26,320.88,309.07,313.26,1095800,313.26,-0.016174096000000002,298.1714286,308.8326,Green
292,3/2/18,2018,3,2,Friday,8,2018-08,310.34,320.85,309.03,319.99,843300,319.99,0.021483687999999997,302.7807143,308.964,Green
293,3/5/18,2018,3,5,Monday,9,2018-09,320.0,324.82,318.4,320.16,790300,320.16,0.000531309,307.4742857,309.1038,Green
294,3/6/18,2018,3,6,Tuesday,9,2018-09,322.25,322.74,315.16,318.04,535300,318.04,-0.006621674,312.2392857,309.4912,Green
295,3/7/18,2018,3,7,Wednesday,9,2018-09,315.86,320.09,314.88,319.95,384700,319.95,0.006005545,314.385,310.0422,Green
296,3/8/18,2018,3,8,Thursday,9,2018-09,321.0,324.78,315.95,321.86,537300,321.86,0.005969599,316.9,310.5748,Green
297,3/9/18,2018,3,9,Friday,9,2018-09,323.26,323.41,319.5,322.16,567200,322.16,0.0009321389999999999,318.0807143,311.1076,Green
298,3/12/18,2018,3,12,Monday,10,2018-10,323.0,328.45,321.74,323.76,628500,323.76,0.004966495,318.52285710000007,311.6744,Red
299,3/13/18,2018,3,13,Tuesday,10,2018-10,324.26,328.91,323.37,326.8,663300,326.8,0.009389603,318.94,312.314,Red
300,3/14/18,2018,3,14,Wednesday,10,2018-10,327.39,327.51,318.0,319.66,764500,319.66,-0.021848177000000003,319.3507143,312.9266,Red
301,3/15/18,2018,3,15,Thursday,10,2018-10,319.68,327.0,317.79,318.91,786600,318.91,-0.002346243,319.57142860000005,313.4458,Red
302,3/16/18,2018,3,16,Friday,10,2018-10,319.1,325.12,318.95,320.2,726800,320.2,0.004045055,320.165,313.6698,Red
303,3/19/18,2018,3,19,Monday,11,2018-11,319.78,321.88,314.05,316.8,551200,316.8,-0.010618438999999999,319.9971429,313.8636,Green
304,3/20/18,2018,3,20,Tuesday,11,2018-11,316.75,322.72,315.0,320.17,548000,320.17,0.010637708000000001,320.12285710000003,313.9912,Green
305,3/21/18,2018,3,21,Wednesday,11,2018-11,320.94,339.2,320.32,334.52,1378500,334.52,0.044819860999999996,321.64142860000004,314.3122,Green
306,3/22/18,2018,3,22,Thursday,11,2018-11,330.28,344.34,329.0,336.71,1541300,336.71,0.006546700999999999,322.8357143,314.659,Green
307,3/23/18,2018,3,23,Friday,11,2018-11,337.23,339.4,321.26,322.3,1050600,322.3,-0.042796484,322.98857139999996,314.66900000000004,Green
308,3/26/18,2018,3,26,Monday,12,2018-12,327.39,329.0,321.06,327.86,690400,327.86,0.017251001000000002,323.69,314.7162,Red
309,3/27/18,2018,3,27,Tuesday,12,2018-12,329.9,333.21,321.03,322.96,598700,322.96,-0.014945386000000001,323.905,314.6286,Red
310,3/28/18,2018,3,28,Wednesday,12,2018-12,322.0,323.92,316.22,319.51,516000,319.51,-0.010682381000000001,323.7371429,314.4714,Red
311,3/29/18,2018,3,29,Thursday,12,2018-12,319.95,327.39,319.95,323.11,532700,323.11,0.011267176,323.805,314.241,Red
312,4/2/18,2018,4,2,Monday,13,2018-13,322.24,323.55,307.7,311.16,819400,311.16,-0.036984254,322.905,313.7136,Red
313,4/3/18,2018,4,3,Tuesday,13,2018-13,311.55,317.81,311.0,316.66,598600,316.66,0.017675793999999998,322.18071430000003,313.1694,Red
314,4/4/18,2018,4,4,Wednesday,13,2018-13,313.95,328.03,312.51,325.84,690300,325.84,0.028990061,322.6221429,313.0862,Red
315,4/5/18,2018,4,5,Thursday,13,2018-13,326.1,334.06,325.19,327.71,599800,327.71,0.005738998,323.2507143,313.0662,Red
316,4/6/18,2018,4,6,Friday,13,2018-13,325.09,328.07,315.68,318.07,633600,318.07,-0.029416205,323.09857139999997,312.837,Red
317,4/9/18,2018,4,9,Monday,14,2018-14,320.09,321.71,316.88,317.1,514500,317.1,-0.003049647,323.12,312.4996,Green
318,4/10/18,2018,4,10,Tuesday,14,2018-14,319.89,323.8,315.77,321.77,595200,321.77,0.014727161,323.2342857,312.3304,Green
319,4/11/18,2018,4,11,Wednesday,14,2018-14,321.45,331.91,320.58,321.75,667800,321.75,-6.21e-05,322.32214289999996,312.1188,Green
320,4/12/18,2018,4,12,Thursday,14,2018-14,323.65,327.69,319.7,325.08,618200,325.08,0.010349609000000001,321.4914286,312.1788,Green
321,4/13/18,2018,4,13,Friday,14,2018-14,328.4,328.4,315.95,318.36,625500,318.36,-0.020671838999999997,321.21,312.0508,Green
322,4/16/18,2018,4,16,Monday,15,2018-15,318.59,330.0,318.11,326.6,783000,326.6,0.025882715,321.12,312.2884,Green
323,4/17/18,2018,4,17,Tuesday,15,2018-15,330.0,340.76,329.58,334.61,894500,334.61,0.024525349,321.95214289999996,312.7478,Green
324,4/18/18,2018,4,18,Wednesday,15,2018-15,336.0,351.17,335.72,339.36,1597100,339.36,0.014195631,323.37,313.529,Green
325,4/19/18,2018,4,19,Thursday,15,2018-15,339.0,342.58,334.01,338.46,709800,338.46,-0.002652033,324.46642860000003,314.2116,Green
326,4/20/18,2018,4,20,Friday,15,2018-15,336.06,339.75,330.57,331.95,802800,331.95,-0.019234118,325.95142860000004,315.4064,Green
327,4/23/18,2018,4,23,Monday,16,2018-16,333.65,336.3,326.0,330.71,981400,330.71,-0.003735565,326.955,316.7004,Green
328,4/24/18,2018,4,24,Tuesday,16,2018-16,332.95,339.04,329.66,333.1,849800,333.1,0.00722692,327.47357139999997,318.2532,Green
329,4/25/18,2018,4,25,Wednesday,16,2018-16,333.22,342.01,330.37,339.52,1360200,339.52,0.01927344,328.31714289999996,319.9546,Green
330,4/26/18,2018,4,26,Thursday,16,2018-16,388.33,425.65,386.11,422.5,7034600,422.5,0.244403905,335.77642860000003,323.378,Green
331,4/27/18,2018,4,27,Friday,16,2018-16,420.28,433.0,416.81,427.35,3145900,427.35,0.011479304,343.65142860000003,326.1268,Green
332,4/30/18,2018,4,30,Monday,17,2018-17,427.6,432.5,419.81,423.33,1681600,423.33,-0.009406855,350.9057143,328.8604,Red
333,5/1/18,2018,5,1,Tuesday,17,2018-17,423.29,431.0,420.01,426.01,969900,426.01,0.006330813,358.35285710000005,331.26800000000003,Red
334,5/2/18,2018,5,2,Wednesday,17,2018-17,424.73,425.1,417.58,421.22,1048300,421.22,-0.011243887,365.22,333.341,Red
335,5/3/18,2018,5,3,Thursday,17,2018-17,420.89,423.01,416.66,419.42,801100,419.42,-0.004273272,372.43857139999994,335.3102,Red
336,5/4/18,2018,5,4,Friday,17,2018-17,418.9,424.1,417.54,420.41,704100,420.41,0.002360379,379.13928569999996,337.4402,Red
337,5/7/18,2018,5,7,Monday,18,2018-18,421.61,421.69,415.24,419.62,581100,419.62,-0.0018791379999999998,385.21142860000003,339.5162,Green
338,5/8/18,2018,5,8,Tuesday,18,2018-18,418.68,428.28,418.01,424.42,674500,424.42,0.011438965,391.28714289999994,341.7668,Green
339,5/9/18,2018,5,9,Wednesday,18,2018-18,428.92,429.93,422.66,424.69,571600,424.69,0.000636136,397.44642860000005,343.8776,Green
340,5/10/18,2018,5,10,Thursday,18,2018-18,423.82,426.5,420.52,422.67,465200,422.67,-0.004756385,403.9264286,345.9628,Green
341,5/11/18,2018,5,11,Friday,18,2018-18,422.15,428.34,421.72,424.9,546000,424.9,0.005275937,410.6542857,348.1956,Green
342,5/14/18,2018,5,14,Monday,19,2018-19,427.3,432.83,423.52,425.06,824000,425.06,0.00037656800000000003,417.22285710000006,350.29699999999997,Green
343,5/15/18,2018,5,15,Tuesday,19,2018-19,424.74,431.23,422.67,426.56,730900,426.56,0.003528914,423.44,352.425,Green
344,5/16/18,2018,5,16,Wednesday,19,2018-19,429.32,447.71,429.32,444.67,1860700,444.67,0.042455964000000006,425.0235714,354.9576,Green
345,5/17/18,2018,5,17,Thursday,19,2018-19,444.51,444.91,436.09,438.58,1140900,438.58,-0.013695609,425.8257143,357.3302,Green
346,5/18/18,2018,5,18,Friday,19,2018-19,438.27,439.69,431.05,431.95,710000,431.95,-0.01511691,426.44142860000005,359.532,Green
347,5/21/18,2018,5,21,Monday,20,2018-20,433.27,435.75,430.2,433.86,412500,433.86,0.004421746,427.00214289999997,361.76599999999996,Red
348,5/22/18,2018,5,22,Tuesday,20,2018-20,435.77,435.77,430.6,433.44,410700,433.44,-0.000968015,427.875,363.9596,Red
349,5/23/18,2018,5,23,Wednesday,20,2018-20,432.0,436.25,430.64,435.51,369800,435.51,0.004775764,429.0242857,366.1338,Red
350,5/24/18,2018,5,24,Thursday,20,2018-20,435.0,435.59,430.63,433.43,297800,433.43,-0.004776049,429.95428569999996,368.4092,Red
351,5/25/18,2018,5,25,Friday,20,2018-20,433.91,436.61,427.56,428.96,454500,428.96,-0.010313087,430.62142860000006,370.6102,Red
352,5/29/18,2018,5,29,Tuesday,21,2018-21,428.91,434.85,427.0,433.01,528000,433.01,0.009441483,431.235,372.8664,Green
353,5/30/18,2018,5,30,Wednesday,21,2018-21,433.94,437.34,432.54,436.61,385300,436.61,0.008313839,432.08642860000003,375.2626,Green
354,5/31/18,2018,5,31,Thursday,21,2018-21,437.08,441.5,429.15,430.18,665900,430.18,-0.014727086,432.62285710000003,377.4628,Green
355,6/1/18,2018,6,1,Friday,21,2018-21,431.59,439.95,430.96,438.62,640700,438.62,0.0196197,433.60285710000005,379.5448,Green
356,6/4/18,2018,6,4,Monday,22,2018-22,441.66,444.5,438.08,443.83,570800,443.83,0.011878143999999998,434.9435714,381.6872,Green
357,6/5/18,2018,6,5,Tuesday,22,2018-22,444.69,456.0,442.47,453.34,719400,453.34,0.021427146,436.8564286,384.30800000000005,Green
358,6/6/18,2018,6,6,Wednesday,22,2018-22,453.96,458.69,452.13,453.82,724600,453.82,0.001058832,437.51,386.8272,Green
359,6/7/18,2018,6,7,Thursday,22,2018-22,454.91,457.75,446.58,448.28,509600,448.28,-0.012207502,438.2028571000001,389.3336,Green
360,6/8/18,2018,6,8,Friday,22,2018-22,448.99,459.65,446.91,453.38,1388200,453.38,0.011376832,439.73357139999996,392.01099999999997,Green
361,6/11/18,2018,6,11,Monday,23,2018-23,452.82,470.0,452.82,466.64,1128500,466.64,0.029247011,442.075,394.8816,Green
362,6/12/18,2018,6,12,Tuesday,23,2018-23,466.44,469.42,462.44,466.3,715200,466.3,-0.0007286710000000001,444.4221428999999,397.9844,Green
363,6/13/18,2018,6,13,Wednesday,23,2018-23,466.91,469.42,456.95,457.3,549600,457.3,-0.01930088,445.97857139999996,400.7972,Green
364,6/14/18,2018,6,14,Thursday,23,2018-23,459.32,461.4,454.4,460.44,493800,460.44,0.006866422,447.90785710000006,403.4892,Green
365,6/15/18,2018,6,15,Friday,23,2018-23,459.88,465.45,457.07,462.01,544700,462.01,0.003409798,450.2685714,406.1752,Green
366,6/18/18,2018,6,18,Monday,24,2018-24,459.02,472.31,458.59,468.46,550800,468.46,0.013960697,452.80071430000004,409.18300000000005,Green
367,6/19/18,2018,6,19,Tuesday,24,2018-24,464.3,471.2,464.0,469.22,554100,469.22,0.001622358,455.13,412.2254,Green
368,6/20/18,2018,6,20,Wednesday,24,2018-24,469.3,470.76,462.16,465.5,372800,465.5,-0.007928053000000001,457.65285710000006,415.1,Green
369,6/21/18,2018,6,21,Thursday,24,2018-24,468.6,473.96,462.74,463.16,507100,463.16,-0.005026845,459.4057143,417.9282,Green
370,6/22/18,2018,6,22,Friday,24,2018-24,469.19,474.46,464.08,469.94,662000,469.94,0.014638567,461.2707143,420.8254,Green
371,6/25/18,2018,6,25,Monday,25,2018-25,467.0,467.65,450.59,454.17,794100,454.17,-0.033557452,461.33,423.5416,Red
372,6/26/18,2018,6,26,Tuesday,25,2018-25,455.46,465.15,455.0,461.7,907700,461.7,0.016579692,461.89285710000007,426.2436,Red
373,6/27/18,2018,6,27,Wednesday,25,2018-25,460.0,467.51,455.2,457.24,628600,457.24,-0.00966,462.53285710000006,428.6962,Red
374,6/28/18,2018,6,28,Thursday,25,2018-25,434.55,440.44,415.06,428.36,2254100,428.36,-0.06316159,460.74571430000003,430.4762,Red
375,6/29/18,2018,6,29,Friday,25,2018-25,433.0,437.6,429.28,431.37,1022000,431.37,0.007026823000000001,458.2264286,432.3344,Red
376,7/2/18,2018,7,2,Monday,26,2018-26,427.98,442.99,424.36,442.82,701300,442.82,0.026543367000000002,456.5492857,434.5518,Green
377,7/3/18,2018,7,3,Tuesday,26,2018-26,443.5,450.47,441.02,448.95,457000,448.95,0.013843107,455.9528571000001,436.9166,Green
378,7/5/18,2018,7,5,Thursday,26,2018-26,450.0,450.0,444.63,448.02,472500,448.02,-0.002071552,455.0657143,439.215,Green
379,7/6/18,2018,7,6,Friday,26,2018-26,449.85,451.82,445.62,451.04,573500,451.04,0.006740814,454.28214289999994,441.4454,Green
380,7/9/18,2018,7,9,Monday,27,2018-27,454.38,464.57,452.76,463.89,729900,463.89,0.028489726,453.9557143,442.2732,Green
381,7/10/18,2018,7,10,Tuesday,27,2018-27,455.72,461.14,452.56,454.21,671300,454.21,-0.020867065,452.8835714,442.8104,Green
382,7/11/18,2018,7,11,Wednesday,27,2018-27,452.74,459.79,452.17,457.18,580600,457.18,0.006538828000000001,452.2892857,443.4874,Green
383,7/12/18,2018,7,12,Thursday,27,2018-27,459.89,464.39,458.4,459.05,405100,459.05,0.004090282,451.99571430000003,444.1482,Green
384,7/13/18,2018,7,13,Friday,27,2018-27,458.6,461.0,456.67,457.21,349400,457.21,-0.00400827,451.08642860000003,444.86800000000005,Green
385,7/16/18,2018,7,16,Monday,28,2018-28,455.16,458.22,448.95,452.06,531900,452.06,-0.011263957,450.93571430000003,445.5208,Red
386,7/17/18,2018,7,17,Tuesday,28,2018-28,451.29,459.78,448.53,452.54,531500,452.54,0.00106183,450.2814286,446.1634,Red
387,7/18/18,2018,7,18,Wednesday,28,2018-28,453.77,454.74,448.2,453.58,308300,453.58,0.002298091,450.02,446.8426,Red
388,7/19/18,2018,7,19,Thursday,28,2018-28,453.0,458.31,452.0,454.83,291500,454.83,0.0027558540000000003,451.9107143,447.4508,Red
389,7/20/18,2018,7,20,Friday,28,2018-28,453.28,454.57,449.01,451.19,429500,451.19,-0.008002955,453.32642860000004,447.9808,Red
390,7/23/18,2018,7,23,Monday,29,2018-29,451.13,457.06,448.79,456.59,443900,456.59,0.011968336999999999,454.31,448.6592,Green
391,7/24/18,2018,7,24,Tuesday,29,2018-29,456.95,456.95,447.21,449.48,577500,449.48,-0.015571925,454.34785710000006,449.1508,Green
392,7/25/18,2018,7,25,Wednesday,29,2018-29,446.01,457.2,446.01,451.63,440800,451.63,0.004783290999999999,454.6057143,449.6822,Green
393,7/26/18,2018,7,26,Thursday,29,2018-29,449.26,451.54,446.0,446.76,875400,446.76,-0.010783151999999999,454.3,450.0862,Green
394,7/27/18,2018,7,27,Friday,29,2018-29,473.84,483.29,465.56,472.3,2182100,472.3,0.057167109,454.9007143,450.6388,Green
395,7/30/18,2018,7,30,Monday,30,2018-30,470.15,472.99,464.55,465.47,745400,465.47,-0.01446112,455.705,451.1766,Red
396,7/31/18,2018,7,31,Tuesday,30,2018-30,448.0,452.75,425.88,433.66,4542100,433.66,-0.068339522,454.025,451.2108,Red
397,8/1/18,2018,8,1,Wednesday,30,2018-30,435.0,444.99,429.01,442.63,1131400,442.63,0.02068441,452.85214289999993,451.3862,Red
398,8/2/18,2018,8,2,Thursday,30,2018-30,440.08,461.1,439.43,460.38,1239700,460.38,0.040101213,453.0785714,451.925,Red
399,8/3/18,2018,8,3,Friday,30,2018-30,460.25,468.44,459.0,463.27,1083300,463.27,0.006277388,453.87928569999997,452.4802,Red
400,8/6/18,2018,8,6,Monday,31,2018-31,464.78,480.23,461.81,475.25,1130000,475.25,0.025859674,455.50142860000005,453.3166,Green
401,8/7/18,2018,8,7,Tuesday,31,2018-31,476.5,482.0,471.02,478.02,548500,478.02,0.005828488000000001,457.2471429,454.2978,Green
402,8/8/18,2018,8,8,Wednesday,31,2018-31,478.78,488.24,477.94,487.57,804200,487.57,0.019978282,459.5857143,455.389,Green
403,8/9/18,2018,8,9,Thursday,31,2018-31,488.43,493.0,486.72,487.68,592300,487.68,0.000225579,462.19214289999996,456.4104,Green
404,8/10/18,2018,8,10,Friday,31,2018-31,484.94,490.85,482.44,485.47,597400,485.47,-0.004531643,464.255,457.5162,Green
405,8/13/18,2018,8,13,Monday,32,2018-32,486.38,489.96,481.25,484.66,383000,484.66,-0.001668481,466.76785710000007,458.43699999999995,Green
406,8/14/18,2018,8,14,Tuesday,32,2018-32,486.82,495.04,485.01,493.32,876300,493.32,0.017868204,469.74571430000003,459.4268,Green
407,8/15/18,2018,8,15,Wednesday,32,2018-32,504.79,526.41,504.74,525.89,1918600,525.89,0.066022069,475.39785710000007,460.8778,Green
408,8/16/18,2018,8,16,Thursday,32,2018-32,526.51,530.68,499.44,502.7,2211500,502.7,-0.044096678,477.56928569999997,461.8554,Green
409,8/17/18,2018,8,17,Friday,32,2018-32,505.04,513.52,500.49,510.44,725100,510.44,0.015396837,480.7814286,463.0986,Green
410,8/20/18,2018,8,20,Monday,33,2018-33,510.34,516.76,504.19,515.75,598500,515.75,0.010402785,486.645,464.346,Green
411,8/21/18,2018,8,21,Tuesday,33,2018-33,515.75,522.23,512.12,518.9,450900,518.9,0.006107658,492.09285710000006,465.3912,Green
412,8/22/18,2018,8,22,Wednesday,33,2018-33,519.1,527.0,518.02,523.58,459300,523.58,0.009019064,496.60714289999993,466.5368,Green
413,8/23/18,2018,8,23,Thursday,33,2018-33,514.38,522.69,511.12,518.04,705700,518.04,-0.010581074,500.5192857,467.7516,Green
414,8/24/18,2018,8,24,Friday,33,2018-33,520.54,522.79,519.31,520.71,451400,520.71,0.0051541270000000005,503.76642860000004,468.957,Green
415,8/27/18,2018,8,27,Monday,34,2018-34,511.75,513.01,493.46,495.6,1373600,495.6,-0.048222648,505.02214289999995,469.6288,Red
416,8/28/18,2018,8,28,Tuesday,34,2018-34,496.49,503.0,493.42,494.09,515800,494.09,-0.003046832,505.48785710000004,470.1414,Red
417,8/29/18,2018,8,29,Wednesday,34,2018-34,497.6,497.6,485.58,487.65,771200,487.65,-0.013034068000000001,505.48571430000004,470.51,Red
418,8/30/18,2018,8,30,Thursday,34,2018-34,486.38,490.42,482.18,483.99,561200,483.99,-0.007505391,505.38,470.8798,Red
419,8/31/18,2018,8,31,Friday,34,2018-34,480.0,481.53,472.0,475.18,803300,475.18,-0.018202851000000003,504.7028571000001,471.1202,Red
420,9/4/18,2018,9,4,Tuesday,35,2018-35,476.19,479.45,471.25,477.49,593100,477.49,0.004861311,503.57214289999996,471.2712,Green
421,9/5/18,2018,9,5,Wednesday,35,2018-35,479.1,481.52,473.29,477.88,710500,477.88,0.0008168019999999999,500.14285710000007,471.7454,Green
422,9/6/18,2018,9,6,Thursday,35,2018-35,479.52,482.43,476.26,481.05,796600,481.05,0.006633429000000001,498.5964286,472.1324,Green
423,9/7/18,2018,9,7,Friday,35,2018-35,474.76,483.29,468.17,482.03,780000,482.03,0.002037233,496.56714289999996,472.6282,Green
